observation_index,mean_accelerationX,max_accelerationX,min_accelerationX,mean_accelerationY,max_accelerationY,min_accelerationY,mean_accelerationZ,max_accelerationZ,min_accelerationZ,mean_rotationRateX,max_rotationRateX,min_rotationRateX,mean_rotationRateY,max_rotationRateY,min_rotationRateY,mean_rotationRateZ,max_rotationRateZ,min_rotationRateZ,mean_quaternionW,max_quaternionW,min_quaternionW,mean_quaternionX,max_quaternionX,min_quaternionX,mean_quaternionY,max_quaternionY,min_quaternionY,mean_quaternionZ,max_quaternionZ,min_quaternionZ
2546,0.029244396782607925,0.029244396782607925,0.029244396782607925,0.017315935456895214,0.017315935456895214,0.017315935456895214,-0.5558757762003326,-0.5558757762003326,-0.5558757762003326,-0.2136514266065626,-0.2136514266065626,-0.2136514266065626,1.1453481456799344,1.1453481456799344,1.1453481456799344,-0.34530272261025935,-0.34530272261025935,-0.34530272261025935,-0.005681903568001538,-0.005681903568001538,-0.005681903568001538,-1.8207658681625216,-1.8207658681625216,-1.8207658681625216,-0.8303137794001163,-0.8303137794001163,-0.8303137794001163,-0.10419104650014208,-0.10419104650014208,-0.10419104650014208
2547,0.03654000757346835,0.03654000757346835,0.03654000757346835,0.11974820212969103,0.11974820212969103,0.11974820212969103,-0.5539280752523906,-0.5539280752523906,-0.5539280752523906,-0.21635416542033636,-0.21635416542033636,-0.21635416542033636,1.1298284311528701,1.1298284311528701,1.1298284311528701,-0.3163206414534893,-0.3163206414534893,-0.3163206414534893,-0.03434797908285843,-0.03434797908285843,-0.03434797908285843,-1.8273924584924965,-1.8273924584924965,-1.8273924584924965,-0.8312653190598058,-0.8312653190598058,-0.8312653190598058,-0.1271615468779919,-0.1271615468779919,-0.1271615468779919
2548,0.0692459355446991,0.0692459355446991,0.0692459355446991,0.1601773789526017,0.1601773789526017,0.1601773789526017,-0.5698619235815768,-0.5698619235815768,-0.5698619235815768,-0.1980455591656349,-0.1980455591656349,-0.1980455591656349,1.1225400512238615,1.1225400512238615,1.1225400512238615,-0.2869249551255204,-0.2869249551255204,-0.2869249551255204,-0.06257286511912662,-0.06257286511912662,-0.06257286511912662,-1.8334023686399907,-1.8334023686399907,-1.8334023686399907,-0.8309275781960892,-0.8309275781960892,-0.8309275781960892,-0.14918206526523253,-0.14918206526523253,-0.14918206526523253
2549,0.09619035347042439,0.09619035347042439,0.09619035347042439,0.18692589183761174,0.18692589183761174,0.18692589183761174,-0.5999094907590218,-0.5999094907590218,-0.5999094907590218,-0.15821803923678912,-0.15821803923678912,-0.15821803923678912,1.1094134673953673,1.1094134673953673,1.1094134673953673,-0.2535799746454199,-0.2535799746454199,-0.2535799746454199,-0.08914196243111651,-0.08914196243111651,-0.08914196243111651,-1.8380436318236202,-1.8380436318236202,-1.8380436318236202,-0.8298395464247313,-0.8298395464247313,-0.8298395464247313,-0.17026086849014305,-0.17026086849014305,-0.17026086849014305
2550,0.09940686268032746,0.09940686268032746,0.09940686268032746,0.2408339221443936,0.2408339221443936,0.2408339221443936,-0.6231473279318319,-0.6231473279318319,-0.6231473279318319,-0.11613321479491157,-0.11613321479491157,-0.11613321479491157,1.0887343298687537,1.0887343298687537,1.0887343298687537,-0.22130461046792949,-0.22130461046792949,-0.22130461046792949,-0.11337530154420783,-0.11337530154420783,-0.11337530154420783,-1.8411501698635617,-1.8411501698635617,-1.8411501698635617,-0.8284152674538277,-0.8284152674538277,-0.8284152674538277,-0.19015960902678086,-0.19015960902678086,-0.19015960902678086
2551,0.1161088245085284,0.1161088245085284,0.1161088245085284,0.20168728948458067,0.20168728948458067,0.20168728948458067,-0.6650386587092864,-0.6650386587092864,-0.6650386587092864,-0.0877047334836556,-0.0877047334836556,-0.0877047334836556,1.0726497933270456,1.0726497933270456,1.0726497933270456,-0.19732443184988552,-0.19732443184988552,-0.19732443184988552,-0.13565113020619954,-0.13565113020619954,-0.13565113020619954,-1.8430197100079135,-1.8430197100079135,-1.8430197100079135,-0.826720084591854,-0.826720084591854,-0.826720084591854,-0.20903571325214948,-0.20903571325214948,-0.20903571325214948
2552,0.14498128257441645,0.14498128257441645,0.14498128257441645,0.03833096184086432,0.03833096184086432,0.03833096184086432,-0.658982521453662,-0.658982521453662,-0.658982521453662,-0.06867927813491471,-0.06867927813491471,-0.06867927813491471,1.061766611222643,1.061766611222643,1.061766611222643,-0.17557209627729042,-0.17557209627729042,-0.17557209627729042,-0.15664664205995962,-0.15664664205995962,-0.15664664205995962,-1.844044763821964,-1.844044763821964,-1.844044763821964,-0.8246569204652925,-0.8246569204652925,-0.8246569204652925,-0.22712361968056477,-0.22712361968056477,-0.22712361968056477
2553,0.16180704638542384,0.16180704638542384,0.16180704638542384,0.02128377751686853,0.02128377751686853,0.02128377751686853,-0.6295894373512146,-0.6295894373512146,-0.6295894373512146,-0.058735131394992805,-0.058735131394992805,-0.058735131394992805,1.0512537808773639,1.0512537808773639,1.0512537808773639,-0.15664935334377705,-0.15664935334377705,-0.15664935334377705,-0.1767392561709141,-0.1767392561709141,-0.1767392561709141,-1.844468489802148,-1.844468489802148,-1.844468489802148,-0.8220806808965285,-0.8220806808965285,-0.8220806808965285,-0.2445341811496851,-0.2445341811496851,-0.2445341811496851
2554,0.17926739947718773,0.17926739947718773,0.17926739947718773,0.052934684132685005,0.052934684132685005,0.052934684132685005,-0.5966934220745566,-0.5966934220745566,-0.5966934220745566,-0.06748786006182747,-0.06748786006182747,-0.06748786006182747,1.0361908193173113,1.0361908193173113,1.0361908193173113,-0.13813970074395468,-0.13813970074395468,-0.13813970074395468,-0.19653648314545658,-0.19653648314545658,-0.19653648314545658,-1.844711280490946,-1.844711280490946,-1.844711280490946,-0.8187368527092705,-0.8187368527092705,-0.8187368527092705,-0.26128977579936596,-0.26128977579936596,-0.26128977579936596
2555,0.1969680085274427,0.1969680085274427,0.1969680085274427,-0.020526580748286526,-0.020526580748286526,-0.020526580748286526,-0.5477929105877015,-0.5477929105877015,-0.5477929105877015,-0.09261513245151069,-0.09261513245151069,-0.09261513245151069,1.0312147346259928,1.0312147346259928,1.0312147346259928,-0.11245931542850393,-0.11245931542850393,-0.11245931542850393,-0.21687585141380472,-0.21687585141380472,-0.21687585141380472,-1.8453301095967753,-1.8453301095967753,-1.8453301095967753,-0.8136921225459011,-0.8136921225459011,-0.8136921225459011,-0.27739622006259196,-0.27739622006259196,-0.27739622006259196
2556,0.20672126110317093,0.20672126110317093,0.20672126110317093,-0.01974005166550701,-0.01974005166550701,-0.01974005166550701,-0.5414916678946261,-0.5414916678946261,-0.5414916678946261,-0.11158521086843466,-0.11158521086843466,-0.11158521086843466,1.030115296298705,1.030115296298705,1.030115296298705,-0.0801504045608534,-0.0801504045608534,-0.0801504045608534,-0.2378668766896866,-0.2378668766896866,-0.2378668766896866,-1.84637012478282,-1.84637012478282,-1.84637012478282,-0.8062122482904341,-0.8062122482904341,-0.8062122482904341,-0.2929061904256152,-0.2929061904256152,-0.2929061904256152
2557,0.21481629395187454,0.21481629395187454,0.21481629395187454,0.05931604178878305,0.05931604178878305,0.05931604178878305,-0.6108648595580528,-0.6108648595580528,-0.6108648595580528,-0.10102284687438758,-0.10102284687438758,-0.10102284687438758,1.0228178925980997,1.0228178925980997,1.0228178925980997,-0.04682421742684397,-0.04682421742684397,-0.04682421742684397,-0.25852092310833813,-0.25852092310833813,-0.25852092310833813,-1.847345043809689,-1.847345043809689,-1.847345043809689,-0.7967159022102983,-0.7967159022102983,-0.7967159022102983,-0.30768715316158574,-0.30768715316158574,-0.30768715316158574
2558,0.2247161976293058,0.2247161976293058,0.2247161976293058,0.08271960657923161,0.08271960657923161,0.08271960657923161,-0.7059849595474992,-0.7059849595474992,-0.7059849595474992,-0.071037055422608,-0.071037055422608,-0.071037055422608,1.0032792051443171,1.0032792051443171,1.0032792051443171,-0.015398003336300382,-0.015398003336300382,-0.015398003336300382,-0.27761640354724987,-0.27761640354724987,-0.27761640354724987,-1.8476729747257168,-1.8476729747257168,-1.8476729747257168,-0.7862745741960607,-0.7862745741960607,-0.7862745741960607,-0.3216111066729721,-0.3216111066729721,-0.3216111066729721
2559,0.2513564836624284,0.2513564836624284,0.2513564836624284,0.08467329901902358,0.08467329901902358,0.08467329901902358,-0.7288295285254717,-0.7288295285254717,-0.7288295285254717,-0.031080769762217773,-0.031080769762217773,-0.031080769762217773,0.9649452366257055,0.9649452366257055,0.9649452366257055,0.010136136139959633,0.010136136139959633,0.010136136139959633,-0.29458024347397554,-0.29458024347397554,-0.29458024347397554,-1.84729936036373,-1.84729936036373,-1.84729936036373,-0.7758563493873921,-0.7758563493873921,-0.7758563493873921,-0.33442000009178313,-0.33442000009178313,-0.33442000009178313
2560,0.2843304136139879,0.2843304136139879,0.2843304136139879,-0.03409796650517931,-0.03409796650517931,-0.03409796650517931,-0.7073065689194581,-0.7073065689194581,-0.7073065689194581,-0.00687208035771157,-0.00687208035771157,-0.00687208035771157,0.9371523582506429,0.9371523582506429,0.9371523582506429,0.016551624825445362,0.016551624825445362,0.016551624825445362,-0.30958825827602277,-0.30958825827602277,-0.30958825827602277,-1.8463140355665209,-1.8463140355665209,-1.8463140355665209,-0.7663647218463591,-0.7663647218463591,-0.7663647218463591,-0.3462265435871879,-0.3462265435871879,-0.3462265435871879
2561,0.2804823975725253,0.2804823975725253,0.2804823975725253,-0.302138996164556,-0.302138996164556,-0.302138996164556,-0.7413943048234153,-0.7413943048234153,-0.7413943048234153,-0.03376076356911554,-0.03376076356911554,-0.03376076356911554,0.9375754479443394,0.9375754479443394,0.9375754479443394,0.0355413550238556,0.0355413550238556,0.0355413550238556,-0.3245498109418326,-0.3245498109418326,-0.3245498109418326,-1.8453444251333149,-1.8453444251333149,-1.8453444251333149,-0.7563612533855586,-0.7563612533855586,-0.7563612533855586,-0.3576503305289743,-0.3576503305289743,-0.3576503305289743
2562,0.27633230416247284,0.27633230416247284,0.27633230416247284,-0.27485174982368654,-0.27485174982368654,-0.27485174982368654,-0.7801617417249959,-0.7801617417249959,-0.7801617417249959,-0.0276179267257304,-0.0276179267257304,-0.0276179267257304,0.9021781418761389,0.9021781418761389,0.9021781418761389,0.05398616906916916,0.05398616906916916,0.05398616906916916,-0.33981921148329475,-0.33981921148329475,-0.33981921148329475,-1.844886177365644,-1.844886177365644,-1.844886177365644,-0.7448868604414419,-0.7448868604414419,-0.7448868604414419,-0.3683328999427073,-0.3683328999427073,-0.3683328999427073
2563,0.2700517064889509,0.2700517064889509,0.2700517064889509,0.09745205068701195,0.09745205068701195,0.09745205068701195,-0.5021729758501351,-0.5021729758501351,-0.5021729758501351,-0.01272735706155517,-0.01272735706155517,-0.01272735706155517,0.8632538741914807,0.8632538741914807,0.8632538741914807,0.07293067861154115,0.07293067861154115,0.07293067861154115,-0.35425308412529855,-0.35425308412529855,-0.35425308412529855,-1.8445120793510974,-1.8445120793510974,-1.8445120793510974,-0.7334982398126263,-0.7334982398126263,-0.7334982398126263,-0.37806554146286536,-0.37806554146286536,-0.37806554146286536
2564,0.2613889644878498,0.2613889644878498,0.2613889644878498,0.22485767828056114,0.22485767828056114,0.22485767828056114,-0.5595269404259171,-0.5595269404259171,-0.5595269404259171,-0.0119225780772854,-0.0119225780772854,-0.0119225780772854,0.8551586522278016,0.8551586522278016,0.8551586522278016,0.11298247497836446,0.11298247497836446,0.11298247497836446,-0.3674728862514705,-0.3674728862514705,-0.3674728862514705,-1.8441133758745962,-1.8441133758745962,-1.8441133758745962,-0.7211023640509617,-0.7211023640509617,-0.7211023640509617,-0.3868028316129808,-0.3868028316129808,-0.3868028316129808
2565,0.2826938572444218,0.2826938572444218,0.2826938572444218,0.08094842620242283,0.08094842620242283,0.08094842620242283,-0.7089310023641054,-0.7089310023641054,-0.7089310023641054,-0.010703971255240271,-0.010703971255240271,-0.010703971255240271,0.8538591783512591,0.8538591783512591,0.8538591783512591,0.14796548435674764,0.14796548435674764,0.14796548435674764,-0.38001934582003544,-0.38001934582003544,-0.38001934582003544,-1.8436642277257411,-1.8436642277257411,-1.8436642277257411,-0.706462324457974,-0.706462324457974,-0.706462324457974,-0.39494357773710814,-0.39494357773710814,-0.39494357773710814
2566,0.3105660074917005,0.3105660074917005,0.3105660074917005,-0.004064396016661086,-0.004064396016661086,-0.004064396016661086,-0.8308689468455114,-0.8308689468455114,-0.8308689468455114,-0.019740341954270005,-0.019740341954270005,-0.019740341954270005,0.8374540826128972,0.8374540826128972,0.8374540826128972,0.19253222796264205,0.19253222796264205,0.19253222796264205,-0.3917558573379744,-0.3917558573379744,-0.3917558573379744,-1.843256190044452,-1.843256190044452,-1.843256190044452,-0.6896549169671771,-0.6896549169671771,-0.6896549169671771,-0.40230083651345405,-0.40230083651345405,-0.40230083651345405
2567,0.3457729808913105,0.3457729808913105,0.3457729808913105,0.17033754015413424,0.17033754015413424,0.17033754015413424,-0.7775767506417397,-0.7775767506417397,-0.7775767506417397,0.02808481149935489,0.02808481149935489,0.02808481149935489,0.7756020072780327,0.7756020072780327,0.7756020072780327,0.2150499684979507,0.2150499684979507,0.2150499684979507,-0.4021849063450403,-0.4021849063450403,-0.4021849063450403,-1.8430066803500351,-1.8430066803500351,-1.8430066803500351,-0.6716831712614533,-0.6716831712614533,-0.6716831712614533,-0.4084655401937915,-0.4084655401937915,-0.4084655401937915
2568,0.3706960708189481,0.3706960708189481,0.3706960708189481,0.188442323928419,0.188442323928419,0.188442323928419,-0.6720336812401038,-0.6720336812401038,-0.6720336812401038,0.040605403106166456,0.040605403106166456,0.040605403106166456,0.7314579595826614,0.7314579595826614,0.7314579595826614,0.22590488019719848,0.22590488019719848,0.22590488019719848,-0.4101902068454137,-0.4101902068454137,-0.4101902068454137,-1.8425064330050018,-1.8425064330050018,-1.8425064330050018,-0.6552992661521019,-0.6552992661521019,-0.6552992661521019,-0.41336387237301975,-0.41336387237301975,-0.41336387237301975
2569,0.14007206442644402,0.14007206442644402,0.14007206442644402,-0.2711294318711935,-0.2711294318711935,-0.2711294318711935,0.07000395309682966,0.07000395309682966,0.07000395309682966,0.31150544360868826,0.31150544360868826,0.31150544360868826,0.012759265553378057,0.012759265553378057,0.012759265553378057,0.18868288463846894,0.18868288463846894,0.18868288463846894,-0.10348941316110587,-0.10348941316110587,-0.10348941316110587,1.985030885297421,1.985030885297421,1.985030885297421,-2.3693505978157545,-2.3693505978157545,-2.3693505978157545,-0.56243373823302,-0.56243373823302,-0.56243373823302
2570,0.13351065616162305,0.13351065616162305,0.13351065616162305,-0.20584696321639925,-0.20584696321639925,-0.20584696321639925,0.17369576005302495,0.17369576005302495,0.17369576005302495,0.2419807154032333,0.2419807154032333,0.2419807154032333,0.08220590670682609,0.08220590670682609,0.08220590670682609,0.1606984153923565,0.1606984153923565,0.1606984153923565,-0.1087179388379835,-0.1087179388379835,-0.1087179388379835,1.9788818714607632,1.9788818714607632,1.9788818714607632,-2.378447134987301,-2.378447134987301,-2.378447134987301,-0.5656245816754795,-0.5656245816754795,-0.5656245816754795
2571,0.1340453576415958,0.1340453576415958,0.1340453576415958,-0.1524111065600102,-0.1524111065600102,-0.1524111065600102,0.29859368979979756,0.29859368979979756,0.29859368979979756,0.16711788169405403,0.16711788169405403,0.16711788169405403,0.1548337713827294,0.1548337713827294,0.1548337713827294,0.12870308347014567,0.12870308347014567,0.12870308347014567,-0.11173739304021063,-0.11173739304021063,-0.11173739304021063,1.9725390693383513,1.9725390693383513,1.9725390693383513,-2.381854830814818,-2.381854830814818,-2.381854830814818,-0.5700672845886983,-0.5700672845886983,-0.5700672845886983
2572,0.13708416710381865,0.13708416710381865,0.13708416710381865,-0.11350545734984596,-0.11350545734984596,-0.11350545734984596,0.4128317763652175,0.4128317763652175,0.4128317763652175,0.08098128821930854,0.08098128821930854,0.08098128821930854,0.2252689996222394,0.2252689996222394,0.2252689996222394,0.09482012851190715,0.09482012851190715,0.09482012851190715,-0.11240254282699506,-0.11240254282699506,-0.11240254282699506,1.9659068518411709,1.9659068518411709,1.9659068518411709,-2.379099574695408,-2.379099574695408,-2.379099574695408,-0.5759558609772125,-0.5759558609772125,-0.5759558609772125
2573,0.10099383193901719,0.10099383193901719,0.10099383193901719,-0.16110138515191438,-0.16110138515191438,-0.16110138515191438,0.5220343895204916,0.5220343895204916,0.5220343895204916,0.001287989520141297,0.001287989520141297,0.001287989520141297,0.29672424947464554,0.29672424947464554,0.29672424947464554,0.049897899253661136,0.049897899253661136,0.049897899253661136,-0.11073622017709227,-0.11073622017709227,-0.11073622017709227,1.9589162188360918,1.9589162188360918,1.9589162188360918,-2.369670252745839,-2.369670252745839,-2.369670252745839,-0.5835436492562474,-0.5835436492562474,-0.5835436492562474
2574,0.035878143126926214,0.035878143126926214,0.035878143126926214,-0.2881391504107213,-0.2881391504107213,-0.2881391504107213,0.5906144008004925,0.5906144008004925,0.5906144008004925,-0.04848514971996256,-0.04848514971996256,-0.04848514971996256,0.35482115487406646,0.35482115487406646,0.35482115487406646,-0.012012115568965817,-0.012012115568965817,-0.012012115568965817,-0.10794902327467261,-0.10794902327467261,-0.10794902327467261,1.9525765416305172,1.9525765416305172,1.9525765416305172,-2.3541131573399534,-2.3541131573399534,-2.3541131573399534,-0.5926538382781751,-0.5926538382781751,-0.5926538382781751
2575,0.018549912243361364,0.018549912243361364,0.018549912243361364,-0.29524473465729567,-0.29524473465729567,-0.29524473465729567,0.7433363874105188,0.7433363874105188,0.7433363874105188,-0.13006262991302625,-0.13006262991302625,-0.13006262991302625,0.403175102511644,0.403175102511644,0.403175102511644,-0.07555487357402138,-0.07555487357402138,-0.07555487357402138,-0.10453297338179934,-0.10453297338179934,-0.10453297338179934,1.9468073601321665,1.9468073601321665,1.9468073601321665,-2.3323360952061125,-2.3323360952061125,-2.3323360952061125,-0.6035765544451396,-0.6035765544451396,-0.6035765544451396
2576,7.336159917602537e-05,7.336159917602537e-05,7.336159917602537e-05,-0.337561325078152,-0.337561325078152,-0.337561325078152,1.0517932966597026,1.0517932966597026,1.0517932966597026,-0.20902648413642252,-0.20902648413642252,-0.20902648413642252,0.44135430845202045,0.44135430845202045,0.44135430845202045,-0.1558566437148898,-0.1558566437148898,-0.1558566437148898,-0.10030932676098417,-0.10030932676098417,-0.10030932676098417,1.940989182023016,1.940989182023016,1.940989182023016,-2.303046686917654,-2.303046686917654,-2.303046686917654,-0.6169565462478783,-0.6169565462478783,-0.6169565462478783
2577,-0.0763526264768153,-0.0763526264768153,-0.0763526264768153,-0.36610627887428415,-0.36610627887428415,-0.36610627887428415,1.2153662679217807,1.2153662679217807,1.2153662679217807,-0.2685624673805813,-0.2685624673805813,-0.2685624673805813,0.4623665227800906,0.4623665227800906,0.4623665227800906,-0.2360101401457524,-0.2360101401457524,-0.2360101401457524,-0.09626500853086521,-0.09626500853086521,-0.09626500853086521,1.9354150138704944,1.9354150138704944,1.9354150138704944,-2.2669223217731216,-2.2669223217731216,-2.2669223217731216,-0.63270273030938,-0.63270273030938,-0.63270273030938
2578,-0.10717180241504826,-0.10717180241504826,-0.10717180241504826,-0.2407082768304084,-0.2407082768304084,-0.2407082768304084,1.243115776799702,1.243115776799702,1.243115776799702,-0.3384782234932895,-0.3384782234932895,-0.3384782234932895,0.4968483534403084,0.4968483534403084,0.4968483534403084,-0.3187854133293512,-0.3187854133293512,-0.3187854133293512,-0.09271698461516802,-0.09271698461516802,-0.09271698461516802,1.9301029998858943,1.9301029998858943,1.9301029998858943,-2.2240400980380537,-2.2240400980380537,-2.2240400980380537,-0.6506896295603799,-0.6506896295603799,-0.6506896295603799
2579,-0.13526942374078438,-0.13526942374078438,-0.13526942374078438,-0.1570583257972893,-0.1570583257972893,-0.1570583257972893,1.3057375364131427,1.3057375364131427,1.3057375364131427,-0.39737639960832144,-0.39737639960832144,-0.39737639960832144,0.5235424620667003,0.5235424620667003,0.5235424620667003,-0.3873168493019794,-0.3873168493019794,-0.3873168493019794,-0.08959108285756956,-0.08959108285756956,-0.08959108285756956,1.9249433190808307,1.9249433190808307,1.9249433190808307,-2.174309931566604,-2.174309931566604,-2.174309931566604,-0.6706504915247399,-0.6706504915247399,-0.6706504915247399
2580,-0.1825700496703905,-0.1825700496703905,-0.1825700496703905,-0.011102991869195113,-0.011102991869195113,-0.011102991869195113,1.2648905609787653,1.2648905609787653,1.2648905609787653,-0.4895409872289567,-0.4895409872289567,-0.4895409872289567,0.5643709304938629,0.5643709304938629,0.5643709304938629,-0.44589541204619926,-0.44589541204619926,-0.44589541204619926,-0.08621897600819865,-0.08621897600819865,-0.08621897600819865,1.918970907935383,1.918970907935383,1.918970907935383,-2.1176516215907872,-2.1176516215907872,-2.1176516215907872,-0.6923936283703992,-0.6923936283703992,-0.6923936283703992
2581,-0.18949812481694384,-0.18949812481694384,-0.18949812481694384,0.234554890010222,0.234554890010222,0.234554890010222,1.3336796338483263,1.3336796338483263,1.3336796338483263,-0.5417917288451033,-0.5417917288451033,-0.5417917288451033,0.6021410361248497,0.6021410361248497,0.6021410361248497,-0.5059989285661262,-0.5059989285661262,-0.5059989285661262,-0.08265697888083179,-0.08265697888083179,-0.08265697888083179,1.9123050461760174,1.9123050461760174,1.9123050461760174,-2.0536852195366975,-2.0536852195366975,-2.0536852195366975,-0.7156257820780058,-0.7156257820780058,-0.7156257820780058
2582,-0.21055908628510867,-0.21055908628510867,-0.21055908628510867,0.44908612196008796,0.44908612196008796,0.44908612196008796,1.1751552833959207,1.1751552833959207,1.1751552833959207,-0.5916667342441003,-0.5916667342441003,-0.5916667342441003,0.6364767952755782,0.6364767952755782,0.6364767952755782,-0.5692272838349565,-0.5692272838349565,-0.5692272838349565,-0.07993700438747228,-0.07993700438747228,-0.07993700438747228,1.905391626709212,1.905391626709212,1.905391626709212,-1.983838344424274,-1.983838344424274,-1.983838344424274,-0.7398542068052383,-0.7398542068052383,-0.7398542068052383
2583,-0.22362296622694255,-0.22362296622694255,-0.22362296622694255,0.6617569056764251,0.6617569056764251,0.6617569056764251,1.0265711329477176,1.0265711329477176,1.0265711329477176,-0.6787203986494228,-0.6787203986494228,-0.6787203986494228,0.6816745546003056,0.6816745546003056,0.6816745546003056,-0.617199019792336,-0.617199019792336,-0.617199019792336,-0.07733791838372031,-0.07733791838372031,-0.07733791838372031,1.897502798770731,1.897502798770731,1.897502798770731,-1.9069178033261676,-1.9069178033261676,-1.9069178033261676,-0.7650298826246446,-0.7650298826246446,-0.7650298826246446
2584,-0.2591489731184356,-0.2591489731184356,-0.2591489731184356,0.8051319649565357,0.8051319649565357,0.8051319649565357,1.0951249948645008,1.0951249948645008,1.0951249948645008,-0.7679552180276596,-0.7679552180276596,-0.7679552180276596,0.7170614856881931,0.7170614856881931,0.7170614856881931,-0.6634367446895302,-0.6634367446895302,-0.6634367446895302,-0.07421702430794624,-0.07421702430794624,-0.07421702430794624,1.887584141858175,1.887584141858175,1.887584141858175,-1.8220387783812293,-1.8220387783812293,-1.8220387783812293,-0.7911035852421981,-0.7911035852421981,-0.7911035852421981
2585,-0.2789469222498364,-0.2789469222498364,-0.2789469222498364,1.0033328579252272,1.0033328579252272,1.0033328579252272,1.1680403441708955,1.1680403441708955,1.1680403441708955,-0.8752768730056738,-0.8752768730056738,-0.8752768730056738,0.7513914764785972,0.7513914764785972,0.7513914764785972,-0.7104704479768303,-0.7104704479768303,-0.7104704479768303,-0.07056369163964778,-0.07056369163964778,-0.07056369163964778,1.874971910892379,1.874971910892379,1.874971910892379,-1.7286462923682833,-1.7286462923682833,-1.7286462923682833,-0.817983652242261,-0.817983652242261,-0.817983652242261
2586,-0.21091432794421514,-0.21091432794421514,-0.21091432794421514,1.2600995032390783,1.2600995032390783,1.2600995032390783,1.2067457284493417,1.2067457284493417,1.2067457284493417,-0.956963608021808,-0.956963608021808,-0.956963608021808,0.7707596849972749,0.7707596849972749,0.7707596849972749,-0.7600864342934425,-0.7600864342934425,-0.7600864342934425,-0.06687634994844091,-0.06687634994844091,-0.06687634994844091,1.859436889313568,1.859436889313568,1.859436889313568,-1.6268052099034322,-1.6268052099034322,-1.6268052099034322,-0.8454214175904963,-0.8454214175904963,-0.8454214175904963
2587,-0.14674892346903715,-0.14674892346903715,-0.14674892346903715,1.3367051820021119,1.3367051820021119,1.3367051820021119,1.1192845267967513,1.1192845267967513,1.1192845267967513,-1.0054109627893955,-1.0054109627893955,-1.0054109627893955,0.7716085386991354,0.7716085386991354,0.7716085386991354,-0.8064053247961728,-0.8064053247961728,-0.8064053247961728,-0.06440084692299375,-0.06440084692299375,-0.06440084692299375,1.8413283988030706,1.8413283988030706,1.8413283988030706,-1.5184869337444917,-1.5184869337444917,-1.5184869337444917,-0.8729381946627187,-0.8729381946627187,-0.8729381946627187
2588,-0.16945695664981178,-0.16945695664981178,-0.16945695664981178,1.336661468348661,1.336661468348661,1.336661468348661,1.0120456513142104,1.0120456513142104,1.0120456513142104,-1.043477965894667,-1.043477965894667,-1.043477965894667,0.7626849958761489,0.7626849958761489,0.7626849958761489,-0.8532627759505154,-0.8532627759505154,-0.8532627759505154,-0.06386188055030416,-0.06386188055030416,-0.06386188055030416,1.8207409775076118,1.8207409775076118,1.8207409775076118,-1.4053873737899707,-1.4053873737899707,-1.4053873737899707,-0.9001252763575966,-0.9001252763575966,-0.9001252763575966
2589,-0.21886381852405945,-0.21886381852405945,-0.21886381852405945,1.3833520813637528,1.3833520813637528,1.3833520813637528,0.9591372602802483,0.9591372602802483,0.9591372602802483,-1.0989788519994,-1.0989788519994,-1.0989788519994,0.7323559304692702,0.7323559304692702,0.7323559304692702,-0.8994675144368294,-0.8994675144368294,-0.8994675144368294,-0.06544858614313878,-0.06544858614313878,-0.06544858614313878,1.7971174547824045,1.7971174547824045,1.7971174547824045,-1.2875426803119892,-1.2875426803119892,-1.2875426803119892,-0.9269407394771411,-0.9269407394771411,-0.9269407394771411
2590,-0.21974727976588157,-0.21974727976588157,-0.21974727976588157,1.366307451903865,1.366307451903865,1.366307451903865,0.9258048526596048,0.9258048526596048,0.9258048526596048,-1.15560452497118,-1.15560452497118,-1.15560452497118,0.6819311913353547,0.6819311913353547,0.6819311913353547,-0.9604603401463724,-0.9604603401463724,-0.9604603401463724,-0.0693267967709724,-0.0693267967709724,-0.0693267967709724,1.769321890051708,1.769321890051708,1.769321890051708,-1.1644350305357158,-1.1644350305357158,-1.1644350305357158,-0.9535790788884145,-0.9535790788884145,-0.9535790788884145
2591,-0.23955712630231535,-0.23955712630231535,-0.23955712630231535,1.3257492675392788,1.3257492675392788,1.3257492675392788,0.9175690564181141,0.9175690564181141,0.9175690564181141,-1.1954878689412043,-1.1954878689412043,-1.1954878689412043,0.6056916926207632,0.6056916926207632,0.6056916926207632,-1.0249963608529211,-1.0249963608529211,-1.0249963608529211,-0.07647687418469126,-0.07647687418469126,-0.07647687418469126,1.737106184033061,1.737106184033061,1.737106184033061,-1.0370098203021911,-1.0370098203021911,-1.0370098203021911,-0.9800543918778373,-0.9800543918778373,-0.9800543918778373
2592,-0.31155624249638675,-0.31155624249638675,-0.31155624249638675,1.3279912000810445,1.3279912000810445,1.3279912000810445,0.8501792483848624,0.8501792483848624,0.8501792483848624,-1.2348330103661134,-1.2348330103661134,-1.2348330103661134,0.5043250499819204,0.5043250499819204,0.5043250499819204,-1.0876704790742069,-1.0876704790742069,-1.0876704790742069,-0.08727322775668607,-0.08727322775668607,-0.08727322775668607,1.699819039184432,1.699819039184432,1.699819039184432,-0.9064840151938189,-0.9064840151938189,-0.9064840151938189,-1.006260948797259,-1.006260948797259,-1.006260948797259
