accelerationX,rotationRateZ,rotationRateY,quaternionW,label
-0.235160708,-1.987009168,-0.124970727,0.459756657,D
-0.254131854,-2.114824533,-0.179367647,0.461154205,D
-0.267878115,-2.23235774,-0.230726331,0.462784355,D
-0.245061249,-2.38279295,-0.288593352,0.464421584,D
-0.217245787,-2.556466579,-0.355366528,0.465736792,D
-0.214594722,-2.731373549,-0.429949164,0.466655372,D
-0.218804032,-2.891634703,-0.516911507,0.467079681,D
-0.213558704,-3.046278477,-0.612435102,0.466985219,D
-0.227424622,-3.204941511,-0.725070179,0.466294029,D
-0.254199624,-3.36367321,-0.849016368,0.464967228,D
-0.279652536,-3.488743782,-1.013790727,0.462871182,D
-0.30147481,-3.622052431,-1.189425945,0.459973007,D
-0.322265029,-3.765623093,-1.392284989,0.455992212,D
-0.355601788,-3.858356953,-1.621196151,0.450979018,D
-0.36752367,-3.961829185,-1.837219596,0.444914542,D
-0.384157777,-4.035489559,-2.002444744,0.43783217,D
-0.410274535,-4.079382896,-2.186138153,0.429901095,D
-0.419854373,-4.068229198,-2.372430086,0.421241361,D
-0.416248888,-4.090415478,-2.526147127,0.411917925,D
-0.434525937,-4.090030193,-2.657625437,0.401831513,D
-0.456743449,-4.070398331,-2.787539959,0.391171442,D
-0.447784603,-4.030479431,-2.875987768,0.379947736,D
-0.449506938,-3.990761995,-2.937869787,0.368209565,D
-0.440011501,-3.990291834,-2.969702005,0.355872565,D
-0.404535592,-4.026514053,-3.016898155,0.342760393,D
-0.357447922,-4.097960472,-3.063392162,0.328837927,D
-0.305394143,-4.189291,-3.066086531,0.313991686,D
-0.250668019,-4.382385731,-3.047457457,0.297927856,D
-0.218258977,-4.749465942,-3.074199677,0.280279324,D
-0.19673115,-5.082298279,-3.083117962,0.260993943,D
-0.181248724,-5.43982935,-3.096633196,0.240198902,D
-0.221065909,-5.934907436,-3.036419868,0.217197929,D
-0.320394605,-6.394806862,-3.080406427,0.192081282,D
-0.420486242,-6.725615025,-3.072964191,0.165709278,D
-0.591039896,-7.193938255,-2.959950447,0.138007268,D
-0.815024257,-7.527516842,-2.925943613,0.109936228,D
-0.961148739,-7.643143654,-2.833821774,0.082143489,D
-1.124273539,-7.681743622,-2.750198126,0.05521127,D
-1.262524128,-7.637290001,-2.68796277,0.029913542,D
-1.409620762,-7.517285824,-2.60955286,0.006726043,D
-1.515661001,-7.424779415,-2.649507523,-0.013541201,N
-1.632823467,-7.350788116,-2.822567463,-0.029617084,D
-1.688067794,-7.174815178,-3.133341312,-0.039777656,D
-1.652941704,-6.715689659,-3.54407835,-0.042183754,D
-1.526687741,-6.113403797,-3.920219183,-0.036266179,D
-1.267851233,-5.303864479,-4.441147327,-0.020930215,D
-0.883687198,-4.274194241,-5.070616722,0.003528296,D
-0.543278158,-3.20208931,-5.790687084,0.035786782,D
-0.400959909,-2.127403498,-6.330382824,0.073213764,D
-0.457547486,-1.150196791,-6.616565704,0.112258616,D
-0.612532318,-0.348565012,-6.943022251,0.152886978,D
-0.703744709,0.334927291,-7.803380013,0.197525496,D
-0.827340186,1.012989402,-7.797436714,0.247126177,D
-1.059338331,1.745307565,-7.869418621,0.300256872,D
-1.135297894,2.615856647,-7.786045074,0.356009668,D
-1.212120295,3.387022495,-7.431595325,0.412787388,D
-1.385541916,4.009764671,-6.895849705,0.468874917,D
-1.568534613,4.65707159,-6.24740839,0.522775165,D
-1.692859292,5.236050129,-5.634732723,0.572626848,D
-1.778589964,5.657273769,-5.071254253,0.616991288,D
-1.914399743,6.020390987,-4.41361618,0.656121893,D
-2.00637126,6.351911545,-3.802170992,0.690582623,D
-2.049736023,6.689962387,-3.24948287,0.7214531,D
-2.047447681,6.827306271,-2.540434599,0.749352935,D
-2.045176983,7.217748165,-2.298050165,0.774458704,D
-2.069661379,7.185941696,-1.796329975,0.796866868,D
-2.198528528,7.210353851,-1.386238337,0.816682317,D
-2.146295309,7.168354034,-0.928548574,0.833299232,D
-1.963711023,7.229523182,-0.58155787,0.84673277,D
-1.799126625,7.157570839,-0.36367932,0.857537492,D
-1.685709,7.047279835,-0.188805416,0.866563833,D
-1.610138535,6.93854475,0.057694912,0.873583331,D
-1.551825523,6.881592751,0.287647635,0.878545444,D
-1.466641545,6.762190819,0.460434347,0.881446582,D
-1.389071703,6.590394497,0.619343996,0.882672487,D
-1.329402208,6.41177845,0.756234467,0.882242462,D
-1.22279954,6.338083744,0.817543268,0.880207404,D
-1.11425972,6.259050369,0.906234264,0.876544838,D
-1.071768045,6.082754612,1.010784984,0.871305502,D
-1.063699961,5.915847301,1.097966194,0.864719471,D
-1.010090828,5.869499207,1.166710138,0.856808699,D
-0.982539296,5.803498745,1.364946842,0.847464247,D
-1.020330906,5.69150877,1.508630514,0.836749464,D
-1.007765055,5.61493063,1.610825539,0.824969236,D
-0.955063164,5.523551464,1.624950767,0.812168538,D
-0.910879314,5.359433651,1.589492679,0.798647452,D
-0.895499468,5.18844986,1.638015032,0.784540441,D
-0.919025779,4.920415401,1.726115108,0.769885462,D
-0.944655836,4.631452084,1.744120955,0.755078112,D
-0.929195642,4.296178818,1.718804479,0.740393018,D
-0.931351304,3.912379026,1.702480316,0.726152997,D
-0.936671674,3.597370386,1.666523933,0.712466204,D
-0.901449442,3.241592884,1.627839327,0.699283808,D
-0.876812875,2.944129467,1.550321937,0.686789079,D
-0.843444288,2.67488575,1.522149563,0.674863775,D
-0.784609318,2.33465147,1.463704705,0.66363348,D
-0.258411288,-1.805674791,-1.250112891,0.722971223,D
-0.275118709,-1.926619053,-1.315844655,0.731393646,D
-0.277675748,-2.063554287,-1.339519858,0.740094988,D
-0.29430759,-2.203979492,-1.34143281,0.749034126,D
-0.32050699,-2.335251093,-1.342180133,0.758150643,D
-0.334440708,-2.469379902,-1.329288483,0.767378544,D
-0.341833472,-2.598118305,-1.294643164,0.776634186,D
-0.340173602,-2.718375921,-1.2606076,0.785837678,D
-0.337954819,-2.850177288,-1.253339767,0.794997227,D
-0.331877232,-2.993652821,-1.233709097,0.804136849,D
-0.323576272,-3.146262407,-1.18394053,0.813208802,D
-0.313791692,-3.266140699,-1.138997912,0.822115875,D
-0.302281141,-3.408116579,-1.082111955,0.830806256,D
-0.288344979,-3.502025366,-0.986961722,0.839165993,D
-0.276662767,-3.574689388,-0.904170692,0.847066426,D
-0.263169885,-3.633737803,-0.852345049,0.854499595,D
-0.243484199,-3.666983128,-0.803154111,0.86145164,D
-0.230780184,-3.808187962,-0.690832913,0.867832962,D
-0.213214695,-3.68008852,-0.710003138,0.873488569,D
-0.181870818,-3.750663757,-0.669349849,0.878385922,D
-0.182501435,-3.872828245,-0.562858284,0.88259906,D
-0.174041986,-3.949749947,-0.514321566,0.886008514,D
-0.137842059,-3.977605581,-0.450385481,0.888593158,D
-0.125029325,-4.052155972,-0.418628484,0.890351924,D
-0.150319338,-4.182569504,-0.22607635,0.89137168,D
-0.11508584,-4.133828163,-0.258174211,0.891812452,D
0.009999156,-4.203685284,-0.384523094,0.891844167,D
0.039894372,-4.191851139,-0.297732472,0.891095666,D
-0.024587303,-4.146509647,-0.18502377,0.88910539,D
-0.088017493,-4.138700485,-0.07674966,0.885756643,D
-0.148618251,-4.140563965,0.046159483,0.881165304,D
-0.188916385,-4.183555603,0.138956159,0.875505519,D
-0.189492762,-4.182607174,0.26480943,0.868751948,D
-0.165066004,-4.195893764,0.346405536,0.861145417,D
-0.130200505,-4.11990118,0.37255618,0.852794558,D
-0.08768037,-3.978506804,0.448928505,0.843233677,D
-0.093289986,-3.929466248,0.644449294,0.832915451,D
-0.150316834,-3.94671011,0.770076931,0.822699741,D
-0.162621662,-3.935943842,0.883547783,0.812866806,D
-0.16784972,-3.910716534,0.962938845,0.803311521,D
-0.168916613,-3.860551596,1.04656589,0.793544965,D
-0.1846136,-3.74971509,1.21177125,0.783114436,D
-0.245735958,-3.710673332,1.274657369,0.77180034,D
-0.239475846,-3.594407797,1.351138592,0.759456482,D
-0.198141932,-3.490573883,1.439628482,0.74635517,D
-0.185959905,-3.355718374,1.500397325,0.733130088,D
-0.222888291,-3.194942713,1.554086924,0.720180505,D
-0.290194869,-3.085137129,1.614168763,0.707235752,D
-0.362129629,-2.93476963,1.725209594,0.693978466,D
-0.362317383,-3.062118053,1.652331352,0.680408704,D
-0.299086779,-2.863358498,1.880307794,0.663953597,D
-0.244389057,-2.9044981,1.872641087,0.64812139,D
-0.239478588,-2.768475771,1.844242692,0.632982619,D
-0.206788599,-2.699221849,1.761177897,0.619900191,D
-0.2372033,-2.627204657,1.770255804,0.607578378,D
-0.284231216,-2.635883093,1.746550679,0.595498933,D
-0.27670446,-2.592607498,1.750524402,0.583381128,D
-0.20542568,-2.600308657,1.702767968,0.571232217,D
-0.174313217,-2.523406744,1.693560243,0.559427898,D
-0.203175306,-2.450273514,1.679594517,0.548312683,D
-0.243063807,-2.349349499,1.668660402,0.537610398,D
-0.218148291,-2.214436054,1.644780159,0.526911822,D
-0.165970922,-2.084482908,1.626058221,0.515916995,D
-0.151407123,-1.970021605,1.599579096,0.504701972,D
-0.145906627,-1.855858088,1.565339923,0.493424864,D
-0.121248126,-1.740065336,1.549260497,0.482321318,D
-0.100933492,-1.608715892,1.520300984,0.471869152,D
-0.098508418,-1.481579781,1.474679232,0.462335863,D
-0.085916042,-1.387119293,1.439193964,0.45357265,D
-0.06414777,-1.301434517,1.415183783,0.445313108,D
-0.051462054,-1.226895809,1.391990662,0.437408762,D
-0.038297892,-1.153984308,1.358759165,0.42962062,D
-0.02495259,-1.052826524,1.347781062,0.421619202,D
-0.017599165,-0.925558269,1.345355511,0.413361425,D
-0.011495948,-0.794282854,1.329256177,0.405236214,D
-0.004031956,-0.670491636,1.286150455,0.397724136,D
0.016053379,-0.56990993,1.201579094,0.391050636,D
0.040913939,-0.544638634,1.1402632,0.385146549,D
0.038012743,-0.469836056,1.141196609,0.37926074,D
0.034883797,-0.397179961,1.063104033,0.373253825,D
0.030148566,-0.322555512,0.97723037,0.367575603,D
0.023617327,-0.164787203,0.959370911,0.362374991,D
0.039680064,-0.026985388,0.956504047,0.357439269,D
0.060694158,0.148567781,0.92031157,0.352822177,N
0.087238312,0.237267569,0.7838552,0.348719435,N
0.106028974,0.280026227,0.6864658,0.345570185,N
-0.067849055,0.133404806,-0.899107754,0.466224928,N
-0.072796002,0.023170989,-0.745896459,0.464168049,N
-0.072392866,-0.102862045,-0.585666835,0.462980209,N
-0.070101768,-0.236330628,-0.430274546,0.462718542,N
-0.097311929,-0.413284093,-0.272631913,0.463374066,D
-0.146405637,-0.657154262,-0.144460097,0.464470537,D
-0.159470186,-0.907455981,-0.03778293,0.465814396,D
-0.173400506,-1.223773241,0.046446998,0.46747596,D
-0.231021568,-1.539506435,0.092803575,0.469066977,D
-0.25425756,-1.865567088,0.168876454,0.470462754,D
-0.275441647,-2.135519743,0.227768272,0.47169247,D
-0.311103761,-2.366266966,0.317842931,0.473019042,D
-0.316327155,-2.603021145,0.401170313,0.474420316,D
-0.332205981,-2.852084398,0.476920933,0.475490342,D
-0.34205544,-3.041050196,0.576635003,0.476512811,D
-0.368840128,-3.223185539,0.65470469,0.477740557,D
-0.383766711,-3.408456326,0.730442584,0.479177762,D
-0.332473814,-3.603899002,0.7731722,0.480628346,D
-0.284096569,-3.786354065,0.775044918,0.481602198,D
-0.301217198,-3.970930576,0.75535804,0.481814225,D
-0.3384673,-4.152935982,0.688446879,0.481190022,D
-0.339133382,-4.393193245,0.577201188,0.479664351,D
-0.354068935,-4.647407532,0.409003675,0.476851542,D
-0.408352375,-4.894287586,0.185371339,0.472604304,D
-0.456305385,-5.10108614,-0.066244133,0.466947411,D
-0.493560076,-5.254679203,-0.383046329,0.460056079,D
-0.511929572,-5.361505032,-0.734415233,0.45192284,D
-0.532113552,-5.42186451,-1.122040629,0.442746785,D
-0.536482573,-5.404523373,-1.556954503,0.432901713,D
-0.535490453,-5.35777235,-2.006162167,0.422654801,D
-0.555751324,-5.243754864,-2.471847296,0.41226143,D
-0.549075961,-5.060367584,-2.949201584,0.402136763,D
-0.494666398,-4.856330872,-3.382432699,0.392456173,D
-0.453852326,-4.636611462,-3.795604229,0.383435486,D
-0.386187017,-4.460957527,-4.077927113,0.375082685,D
-0.270097792,-4.399781227,-4.284955025,0.366802041,D
-0.172563046,-4.373287678,-4.382473946,0.358108502,D
-0.116298497,-4.433821201,-4.394787312,0.348615986,D
-0.08825478,-4.641012669,-4.300918102,0.337588599,D
-0.115210965,-4.710543633,-4.154708862,0.324999629,D
-0.156427562,-4.812375546,-3.936216116,0.310993155,D
-0.177439928,-4.969638348,-3.688466311,0.295300084,D
-0.192666456,-5.159719467,-3.434311628,0.277858701,D
-0.220685408,-5.389273167,-3.206031561,0.258612018,D
-0.253609538,-5.571704865,-3.001683474,0.237775037,D
-0.244888529,-5.727499962,-2.851035833,0.215815435,D
-0.225206882,-5.867564201,-2.892958164,0.193789761,D
-0.216102988,-5.939873219,-2.978261709,0.172766232,D
-0.197674513,-6.073404789,-3.123458862,0.15287063,D
-0.196837783,-6.122685432,-3.324539661,0.133826209,D
-0.257490277,-6.225805283,-3.31294632,0.11449398,D
-0.454195559,-6.288338661,-3.241412401,0.094454061,D
-0.709628224,-6.285270691,-3.261813402,0.075240055,D
-0.907753706,-6.376500607,-3.354493141,0.05818766,N
-1.016071558,-6.241019249,-3.556167603,0.044964195,N
-0.966769874,-6.035588264,-3.725631714,0.035686622,D
-0.952802479,-5.94751215,-3.904482126,0.029736807,D
-1.000876427,-5.701834679,-4.184046268,0.027976459,D
-0.988800943,-5.420594215,-4.407373905,0.030553719,D
-0.996694744,-5.13951683,-4.554633141,0.037354087,D
-1.0307796,-4.647136688,-4.648236752,0.048927453,D
-0.947072506,-4.045845985,-4.748733997,0.064921824,D
-0.801524639,-3.295377731,-4.858835697,0.086000397,D
-0.651588678,-2.530710936,-5.02481699,0.111513673,D
-0.491612136,-1.778039098,-5.214191437,0.140708918,D
-0.385153055,-1.059041619,-5.451292515,0.173446964,D
-0.330736279,-0.368724346,-5.744914532,0.210330712,D
-0.356041908,0.355117768,-6.396474838,0.251665452,D
-0.5111866,0.727725148,-6.358745098,0.295268322,D
-0.812445104,1.181089878,-6.17980051,0.33990971,D
-0.915341914,1.730549812,-6.053655148,0.385471505,D
-0.887482047,2.361553431,-5.821260929,0.432583445,D
-0.932054758,2.932107687,-5.416050911,0.480132864,D
-0.99747479,3.521125078,-4.979439259,0.526815324,D
-1.008387089,4.128232479,-4.560191154,0.57180453,D
-1.055750132,4.6667943,-4.107894421,0.615065858,D
-1.146358728,5.076598167,-3.572514296,0.656108547,D
-1.249927521,5.369836807,-2.95067358,0.694403024,D
-1.3278687,5.629021168,-2.435539484,0.729997806,D
-1.382726431,5.810332775,-1.941689968,0.762766146,D
-1.43191576,5.972538471,-1.399821162,0.792451469,D
-1.454098463,6.064065456,-0.882084608,0.818911953,D
-1.462972164,6.131298542,-0.292282611,0.841952542,D
-1.428269863,6.146715641,0.150391072,0.861589407,D
-1.332651377,6.213264942,0.558632076,0.878152184,D
-1.232982039,6.130103111,0.739735842,0.892142576,D
-1.14821887,6.076336384,0.978000581,0.904236542,D
-1.082870722,6.04873991,1.18977797,0.914837886,D
-1.020983577,6.043858528,1.428116798,0.923309292,D
-0.995183527,5.871076584,1.601529241,0.92976085,D
-0.947263539,5.804197788,1.695726514,0.934321199,D
-0.834790349,5.729449749,1.838128328,0.936948494,D
-0.76722461,5.605311394,1.939270377,0.937699864,D
-0.731417954,5.447597504,1.926895499,0.936898649,D
-0.67161411,5.298933983,1.933706045,0.934985756,D
-0.642340004,4.949920177,1.761157393,0.932848162,D
-0.653018117,5.00413847,1.778325796,0.929700663,D
-0.652295828,4.895895481,1.841220737,0.92499199,D
-0.709619641,4.887062073,1.996305943,0.918787818,D
-0.725294888,4.766000271,2.022193432,0.911279421,D
-0.685609102,4.62457037,2.043612719,0.902932245,D
-0.664654672,4.512958527,2.014184475,0.893847286,D
-0.64627558,4.386715412,1.927316189,0.88416058,D
-0.642855763,4.165414333,1.811292291,0.874187236,D
-0.233040452,-1.626270413,-0.751566291,0.78401995,D
-0.236397028,-1.769503474,-0.841293395,0.789911792,D
-0.240539074,-1.889962196,-0.92821151,0.796181293,D
-0.249049783,-2.004030704,-0.993575752,0.802761937,D
-0.264853835,-2.107139349,-1.024133205,0.809548174,D
-0.280149162,-2.229658604,-1.057985663,0.816476105,D
-0.288945496,-2.337800264,-1.099783421,0.823550561,D
-0.292128384,-2.449109077,-1.109977245,0.83069353,D
-0.293579936,-2.548041821,-1.119200826,0.837837668,D
-0.292073369,-2.650032282,-1.129120708,0.844926969,D
-0.290162504,-2.754796982,-1.133200884,0.851948641,D
-0.288120091,-2.843667507,-1.095361233,0.858831315,D
-0.277044356,-2.954746723,-1.062416315,0.865521792,D
-0.24629873,-3.075535774,-1.041007042,0.872066358,D
-0.205185652,-3.168274164,-0.962930262,0.878331235,D
-0.191330433,-3.260138512,-0.871471107,0.884182032,D
-0.190216005,-3.327739716,-0.815513313,0.889552158,D
-0.189417183,-3.386455536,-0.72632879,0.894394173,D
-0.190196931,-3.414030075,-0.657622159,0.898684236,D
-0.174521267,-3.477546692,-0.630506873,0.902447588,D
-0.128718019,-3.524959803,-0.595574439,0.905698023,D
-0.085445881,-3.552604914,-0.584585369,0.908353376,D
-0.055291712,-3.586210251,-0.548529923,0.910373844,D
-0.058658183,-3.624212265,-0.479978412,0.911774036,D
-0.088108122,-3.650790215,-0.400441498,0.91241297,D
-0.100487679,-3.656816483,-0.302733451,0.912087417,D
-0.090576679,-3.645982027,-0.254776865,0.910891622,D
-0.061427146,-3.666534662,-0.21908614,0.908981917,D
-0.021544546,-3.58953166,-0.251345009,0.906399382,D
0.002514541,-3.79322648,-0.228674382,0.903308137,D
-0.023868978,-3.733393908,-0.143966943,0.899415595,D
-0.018163741,-3.615860224,-0.022081461,0.894351193,D
0.012760073,-3.609652758,0.043636031,0.88835425,D
0.006002516,-3.643866539,0.075082898,0.881834696,D
-0.016265541,-3.652752161,0.152044266,0.874665596,D
-0.023094952,-3.576343775,0.242717385,0.867105905,D
-0.043975815,-3.490021944,0.355341136,0.858825792,D
-0.056845531,-3.428856611,0.39405477,0.850327588,D
-0.057139069,-3.325637817,0.48036328,0.841615218,D
-0.052828759,-3.285246611,0.605051279,0.832047147,D
-0.059239574,-3.288914204,0.743309557,0.821767596,D
-0.079267837,-3.29105401,0.863986611,0.81108141,D
-0.087027535,-3.242553949,0.902502298,0.800424308,D
-0.090584859,-3.146254063,0.983201861,0.789444877,D
-0.195539415,-1.889048696,-0.805131674,0.758000558,D
-0.20877552,-1.990876079,-0.837686181,0.765228749,D
-0.211205661,-2.110366821,-0.840432703,0.772658801,D
-0.195671916,-2.159265757,-0.853965282,0.78023646,D
-0.180512726,-2.201114893,-0.869507372,0.787866378,D
-0.19249469,-2.26779604,-0.877587438,0.795510734,D
-0.200955272,-2.345000029,-0.854950607,0.80314389,D
-0.190312028,-2.406412363,-0.82415545,0.810707569,D
-0.181775212,-2.476499081,-0.783152401,0.818166865,D
-0.19166708,-2.536891222,-0.72855705,0.825477077,D
-0.212749124,-2.60608983,-0.660488009,0.832572045,D
-0.23127526,-2.656882286,-0.607496977,0.839424944,D
-0.229170859,-2.71810317,-0.572975874,0.846019699,D
-0.217724264,-2.770490646,-0.5772295,0.852403531,D
-0.204876304,-2.797096014,-0.565253735,0.858556524,D
-0.192657948,-2.842329741,-0.548615873,0.864434239,D
-0.18217808,-2.90203166,-0.53074199,0.870045987,D
-0.171218753,-2.955035686,-0.48606053,0.87532947,D
-0.168514311,-2.971866846,-0.409266412,0.880152781,D
-0.172315776,-2.962539673,-0.366394848,0.884461534,D
-0.172995448,-2.980419874,-0.380457252,0.888387575,D
-0.160049021,-2.998164892,-0.395804256,0.892027812,D
-0.123511672,-3.006603003,-0.403290838,0.895327278,D
-0.083321095,-3.022708893,-0.396069139,0.898269412,D
-0.042595327,-3.012387037,-0.416549534,0.900888975,D
-0.005827188,-2.994325876,-0.406402081,0.903028775,D
-0.006115913,-2.971539259,-0.367497325,0.904457864,D
-0.030783474,-2.941034555,-0.283904701,0.904980548,D
-0.056177676,-2.905487299,-0.223399982,0.904583416,D
-0.061304897,-2.859789133,-0.189195678,0.903531955,D
-0.033201307,-2.90260458,-0.198444456,0.90214863,D
0.007333845,-2.971333027,-0.192201748,0.900742389,D
0.029786021,-2.912808418,-0.116083972,0.898827182,D
0.030284613,-2.900282145,-0.036075946,0.896147509,D
0.001254827,-2.923619747,0.014533646,0.89273264,D
-0.022943556,-2.944806814,0.108399153,0.888516164,D
-0.019776225,-2.939648151,0.198225558,0.883378909,D
-0.007600874,-2.881915331,0.248113483,0.877444403,D
-0.013516217,-2.853100061,0.316106975,0.87094213,D
-0.02612412,-2.897643089,0.344199568,0.864260904,D
-0.021572679,-2.930275917,0.337581396,0.857891824,D
-0.012999743,-2.863504648,0.370377153,0.851603425,D
-0.015497476,-2.851492643,0.427301019,0.844974445,D
-0.039072186,-2.889363289,0.477924526,0.83806936,D
-0.05905728,-2.852001667,0.523284316,0.830685019,D
-0.048679277,-2.871907473,0.61951685,0.822731547,D
-0.061367184,-2.912480354,0.687809765,0.814676428,D
-0.095420018,-2.891520023,0.696438372,0.80723459,D
-0.115301415,-2.878113031,0.721814573,0.800130245,D
-0.110988967,-2.943236113,0.732058704,0.793093429,D
-0.105718628,-2.989742756,0.783849835,0.78583967,D
-0.120087102,-2.88928318,0.838866472,0.777807805,D
-0.115368843,-2.794945002,0.929141045,0.768712303,D
-0.146669716,-2.751194477,1.021227837,0.758868152,D
-0.196860641,-2.685813904,1.095464349,0.748924313,D
-0.224679351,-2.603785038,1.148946285,0.739596143,D
-0.220841378,-2.54355526,1.15295136,0.731070101,D
-0.18468298,-2.500881672,1.191569924,0.72262418,D
-0.167168945,-2.449275255,1.247086167,0.7138657,D
-0.17208387,-2.347318172,1.280795693,0.70437689,D
-0.170779914,-2.277384043,1.319550633,0.693863985,D
-0.182124034,-2.206777334,1.376652241,0.682442807,D
-0.210107505,-2.114850283,1.441718817,0.670895943,D
-0.232106984,-2.043201208,1.487879634,0.659781873,D
-0.213202357,-2.050247192,1.485351324,0.649557503,D
-0.138798147,-2.056420565,1.428931475,0.640201544,D
-0.0739896,-2.032388926,1.423741698,0.630943034,D
-0.083457232,-2.038497448,1.460143924,0.621021999,D
-0.141473889,-2.023700237,1.553074956,0.610376906,D
-0.165854812,-1.97511518,1.583117008,0.599535559,D
-0.136355817,-1.902985334,1.555177569,0.588950601,D
-0.094716519,-1.800873637,1.545006871,0.578925732,D
-0.08117637,-1.746231198,1.558128953,0.569503276,D
-0.093370289,-1.735613704,1.582949162,0.560344494,D
-0.098329753,-1.758023381,1.586290121,0.5511865,D
-0.073507905,-1.747139812,1.561812282,0.542064086,D
-0.041968048,-1.716785908,1.524235606,0.533383089,D
-0.031354606,-1.671736956,1.502176881,0.525191597,D
-0.046036005,-1.6059798,1.483962297,0.517387868,D
-0.064020634,-1.516266346,1.504267097,0.509562708,D
-0.081187546,-1.428017974,1.519552708,0.501370556,D
-0.089195311,-1.36219883,1.512160778,0.492743244,D
-0.075037777,-1.32081306,1.464680791,0.48399557,D
-0.049917579,-1.271606326,1.407739282,0.475750781,D
-0.035016894,-1.227039099,1.345531821,0.468259492,N
-0.034682095,-1.172761202,1.2983042,0.461389602,N
-0.039499402,-1.117247105,1.24939692,0.45492377,N
-0.033616543,-1.048683167,1.21102643,0.448514422,D
-0.034585238,-0.95431459,1.199439764,0.442013599,D
-0.046953321,-0.865994811,1.196283221,0.43524332,D
-0.054391205,-0.804650009,1.198705673,0.42822314,D
-0.040077031,-0.750830948,1.179005027,0.420968737,D
-0.016475379,-0.731158733,1.166014075,0.413799622,D
-0.005746722,-0.705975354,1.151707888,0.406861237,D
-0.001190186,-0.67080003,1.135965228,0.400287968,D
0.009625852,-0.645432115,1.113542795,0.394245716,D
-0.171624601,-2.026073694,-0.869806886,0.857185161,D
-0.146258235,-1.932471037,-0.828912437,0.85151752,D
-0.171624601,-2.026073694,-0.869806886,0.857185161,D
-0.181985378,-2.090172768,-0.891616583,0.862905778,D
-0.166193902,-2.169510603,-0.917153895,0.868641469,D
-0.172797084,-2.220346928,-0.942596734,0.874361531,D
-0.1953547,-2.302214384,-0.928469598,0.879992701,D
-0.212978542,-2.407082558,-0.926858664,0.88553185,D
-0.220616817,-2.516436577,-0.910130799,0.890984362,D
-0.240050793,-2.618160248,-0.919691026,0.896308749,D
-0.268280983,-2.725021601,-0.911922276,0.901494607,D
-0.281021178,-2.808307171,-0.872294724,0.906440065,D
-0.269195199,-2.875882149,-0.877717137,0.911095139,D
-0.235195756,-2.934175491,-0.891685367,0.915455833,D
-0.200983286,-2.984561682,-0.903179348,0.919472911,D
-0.190732181,-3.056512833,-0.894704878,0.923141929,D
-0.202468455,-3.127771854,-0.867274106,0.926441788,D
-0.22286129,-3.20760107,-0.833512425,0.929348353,D
-0.234498322,-3.240727663,-0.79438436,0.931783017,D
-0.232829452,-3.263943911,-0.758766174,0.93358988,D
-0.215549827,-3.29446435,-0.728841782,0.934693018,D
-0.184364349,-3.272178411,-0.692280829,0.935014071,D
-0.147129506,-3.288039684,-0.643700957,0.934592206,D
-0.145165622,-3.317684889,-0.61043483,0.933647643,D
-0.138413191,-3.357640982,-0.609883487,0.93234963,D
-0.096429199,-3.398398161,-0.624024332,0.93079748,D
-0.047753125,-3.451755047,-0.644820392,0.928908282,D
-0.028705657,-3.362143755,-0.572007418,0.926231811,D
-0.053661883,-3.329721212,-0.481161237,0.922406556,D
-0.098421425,-3.356994152,-0.385731906,0.917486725,D
-0.125946254,-3.369882345,-0.322307348,0.91180686,D
-0.104318306,-3.368575335,-0.286406338,0.905565946,D
-0.038495213,-3.389432192,-0.245252162,0.899002928,D
0.015310362,-3.434368849,-0.235329241,0.892409905,D
0.037485451,-3.347252607,-0.216840506,0.885791648,D
0.036184207,-3.302345753,-0.130216658,0.878680434,D
-8.26e-05,-3.287083387,0.016167017,0.870646758,D
-0.038087815,-3.295229912,0.143775567,0.861644525,D
-0.05798763,-3.259385824,0.246459931,0.851780348,D
-0.061736748,-3.220484257,0.290239364,0.841408,D
-0.053958267,-3.223073483,0.315966934,0.830929064,D
-0.045782059,-3.230421305,0.355160147,0.82062526,D
-0.040976077,-3.173083544,0.362557292,0.810739743,D
-0.047646135,-3.111209154,0.413282782,0.80074634,D
-0.090222701,-3.080191612,0.469105631,0.79073474,D
-0.146510109,-3.066158533,0.599424243,0.779592829,D
-0.197088614,-2.985310078,0.754641294,0.766924232,D
-0.27298075,-2.952541351,0.913231194,0.753132599,D
-0.285595179,-2.901262999,0.9553473,0.738625896,D
-0.228352785,-2.849755049,0.950681984,0.724226634,D
-0.150923282,-2.776232481,0.91387707,0.710089033,D
-0.101261288,-2.736971378,0.874690533,0.696705531,D
-0.121268153,-2.654403687,0.914314568,0.683363844,D
-0.164001048,-2.552826166,1.039376855,0.669741737,D
-0.209144473,-2.503912926,1.145071745,0.655884439,D
-0.249796003,-2.467429876,1.211936831,0.641803193,D
-0.231789023,-2.388777971,1.258255124,0.627069145,D
-0.175165743,-2.322891712,1.325733781,0.611288318,D
-0.139867753,-2.291168928,1.340438366,0.595435682,D
-0.129722536,-2.213635683,1.309737682,0.580408881,D
-0.10586971,-2.151854515,1.29145956,0.566372946,D
-0.092615724,-2.077937126,1.288983583,0.553289163,D
-0.124840617,-1.946121931,1.363194942,0.540530334,D
-0.171921313,-1.808461785,1.464596391,0.527270399,D
-0.201949656,-1.729126453,1.54959929,0.513089951,D
-0.199561596,-1.675091147,1.611606002,0.498106311,D
-0.161968708,-1.638789892,1.627582431,0.482500824,D
